energetic_convergences,energy_consumed,UFO_Label,max_spiritual_size,end_time,start_source,end_source,delta_source,TARGET_INIT_MEDITATE,Dimension 4,Dimension 5,start_hour,driveTrain,start_time,
L1SALTS_6_N004,22.576,7,33.2,3044-10-01T21:59:09,32,100,100,303,42.54778392,-179.3964101,16,PSY_B,3044-10-01T16:55:21,
MXLLBRA5_6_N001,19.588,7,33.2,3044-10-03T03:39:57,41,100,100,1559,42.8853149,-180.3034739,1,PSY_B,3044-10-02T01:40:19,
M1RAGA_1_N001,10.624,7,33.2,3044-10-04T15:34:39,68,100,100,569,43.2689427,-179.5787911,6,PSY_B,3044-10-04T06:05:18,
N1t AvaXlabl5,9.96,7,33.2,3044-10-04T22:26:59,70,100,100,121,42.56810115,-179.2979516,20,PSY_B,3044-10-04T20:25:21,
M1RAGA_1_N001,3.32,7,33.2,3044-10-08T15:38:08,27,37,37,27,43.26893947,-179.5787587,15,PSY_B,3044-10-08T15:10:22,
M1RAGA_1_N001,12.948,7,33.2,3044-10-08T21:21:39,35,74,74,278,43.26890225,-179.5789853,16,PSY_B,3044-10-08T16:42:43,
MXLLBRA5_6_N001,15.604,7,33.2,3044-10-11T23:51:45,53,100,100,4401,42.88508838,-180.3038816,22,PSY_B,3044-10-08T22:30:21,
MXLLBRA5_6_N001,14.608,7,33.2,3044-10-16T05:51:31,56,100,100,1503,42.88491849,-180.3043023,4,PSY_B,3044-10-15T04:47:48,
M5NL1_6_N002,4.316,7,33.2,3044-10-16T23:06:38,39,52,52,43,42.57195199,-179.7028464,22,PSY_B,3044-10-16T22:22:52,
M1RAGA_1_N001,29.548,7,33.2,3044-10-17T14:46:41,11,100,100,523,43.26893947,-179.5787911,6,PSY_B,3044-10-17T06:02:49,
L1SALTS_6_N004,13.612,7,33.2,3044-10-19T21:16:13,59,100,100,288,42.55203441,-179.4006331,16,PSY_B,3044-10-19T16:27:50,
L1SALTS_6_N004,1.328,7,33.2,3044-10-19T22:42:24,83,87,87,14,42.5519794,-179.401248,22,PSY_B,3044-10-19T22:27:50,
M1RAGA_1_N001,24.9,7,33.2,3044-10-20T16:53:59,25,100,100,651,43.26900095,-179.5787911,6,PSY_B,3044-10-20T06:02:49,
M1RAGA_1_N001,6.308,7,33.2,3044-10-23T13:44:57,81,100,100,462,43.2689427,-179.5787911,6,PSY_B,3044-10-23T06:02:51,
L1SALTS_6_N004,27.888,7,33.2,3044-10-29T21:38:30,13,97,97,274,42.5519794,-179.4003257,17,PSY_B,3044-10-29T17:03:41,
M1RAGA_1_N001,20.252,7,33.2,3044-10-30T13:11:41,39,100,100,428,43.26895079,-179.5787911,6,PSY_B,3044-10-30T06:03:40,
L1SALTS_6_N004,9.96,7,33.2,3044-10-30T20:07:27,70,100,100,308,42.55177553,-179.3997756,14,PSY_B,3044-10-30T14:58:40,
M1RAGA_1_N001,14.94,7,33.2,3044-11-05T15:02:23,55,100,100,433,43.26892005,-179.5786293,7,PSY_B,3044-11-05T07:48:40,
M1RAGA_1_N001,22.244,7,33.2,3044-11-07T15:26:05,33,100,100,1942,43.2689427,-179.5787911,7,PSY_B,3044-11-06T07:03:40,
L1SALTS_6_N004,9.96,7,33.2,3044-11-07T19:32:52,69,99,99,124,42.55165741,-179.4001315,17,PSY_B,3044-11-07T17:28:39,
M1RAGA_1_N001,16.6,7,33.2,3044-11-09T18:18:16,50,100,100,674,43.2689427,-179.5787587,7,PSY_B,3044-11-09T07:03:35,
M1RAGA_1_N001,23.24,7,33.2,3044-11-26T19:20:03,30,100,100,861,43.26888931,-179.5789529,4,PSY_B,3044-11-26T04:58:36,
M1RAGA_1_N001,21.58,7,33.2,3044-12-02T21:37:50,35,100,100,1004,43.26893947,-179.5786293,4,PSY_B,3044-12-02T04:53:34,
L1SALTS_6_N004,20.916,7,33.2,3044-12-05T20:23:21,34,97,97,219,42.5526541,-179.4005199,16,PSY_B,3044-12-05T16:43:34,
L1SALTS_6_N004,26.228,7,33.2,3044-12-06T21:38:27,21,100,100,289,42.5516024,-179.4011347,16,PSY_B,3044-12-06T16:48:34,
R1SSM11R_2_N101,9.296,7,33.2,3044-12-09T23:58:08,46,74,74,19,43.33385686,-179.4366983,23,PSY_B,3044-12-09T23:38:34,
M1RAGA_1_N001,13.28,7,33.2,3044-12-12T14:27:29,60,100,100,443,43.26895079,-179.5787264,7,PSY_B,3044-12-12T07:03:35,
L1SALTS_6_N004,12.284,7,33.2,3044-12-13T00:00:51,63,100,100,477,42.55151018,-179.4008305,16,PSY_B,3044-12-12T16:03:34,
M1RAGA_1_N001,21.912,7,33.2,3044-12-13T15:52:50,34,100,100,529,43.26899448,-179.5788105,7,PSY_B,3044-12-13T07:03:34,
M1RAGA_1_N001,3.32,7,33.2,3044-12-14T15:52:00,90,100,100,528,43.26899448,-179.5788105,7,PSY_B,3044-12-14T07:03:34,
APPMAT_1_N001,0,7,33.2,3044-12-15T03:26:56,64,64,64,5,42.50533569,-178.9811019,3,PSY_B,3044-12-15T03:21:19,
M1RAGA_1_N001,28.552,7,33.2,3044-12-17T15:55:36,14,100,100,3402,43.26887798,-179.5786617,7,PSY_B,3044-12-15T07:13:34,
M1RAGA_1_N001,29.88,7,33.2,3044-12-19T18:13:32,10,100,100,669,43.26897506,-179.5787587,7,PSY_B,3044-12-19T07:03:37,
M1RAGA_1_N001,16.268,7,33.2,3044-12-26T18:25:07,51,100,100,681,43.26896374,-179.5787911,7,PSY_B,3044-12-26T07:03:34,
L1SALTS_6_N004,23.904,7,33.2,3045-01-02T22:06:25,23,95,95,242,42.55182892,-179.4005199,18,PSY_B,3045-01-02T18:03:36,
M1RAGA_1_N001,6.972,7,33.2,3045-01-08T18:42:50,24,45,45,54,43.26893947,-179.5787134,17,PSY_B,3045-01-08T17:48:35,
M1RAGA_1_N001,19.588,7,33.2,3045-01-11T19:24:18,16,75,75,160,43.26893299,-179.57905,16,PSY_B,3045-01-11T16:43:35,
M1RAGA_1_N001,20.916,7,33.2,3045-01-17T15:48:03,37,100,100,384,43.26909318,-179.5788882,9,PSY_B,3045-01-17T09:23:34,
M1RAGA_1_N001,16.268,7,33.2,3045-01-23T14:48:29,51,100,100,464,43.26898153,-179.5788235,7,PSY_B,3045-01-23T07:03:35,
L1SALTS_6_N004,19.588,7,33.2,3045-01-26T02:02:34,41,100,100,234,42.54759623,-179.396559,22,PSY_B,3045-01-25T22:08:34,
M1RAGA_1_N001,11.62,7,33.2,3045-01-26T20:40:36,64,99,99,112,43.26895888,-179.5791309,18,PSY_B,3045-01-26T18:48:36,
L1SALTS_6_N004,6.972,7,33.2,3045-01-28T23:42:17,61,82,82,68,42.54830168,-179.4031248,22,PSY_B,3045-01-28T22:33:34,
TASSAJAR_2_N002,0,7,33.2,3045-01-29T23:32:53,22,21,21,6,43.21575904,-179.0439288,23,PSY_B,3045-01-29T23:26:45,
TASSAJAR_2_N002,15.936,7,33.2,3045-01-29T23:58:26,27,75,75,19,43.21575904,-179.0439288,23,PSY_B,3045-01-29T23:38:35,
GRXZZLY_7_N101,21.248,7,33.2,3045-01-31T00:37:47,25,89,89,39,43.31313028,-180.0210229,23,PSY_B,3045-01-30T23:58:34,
M1RAGA_1_N001,0,7,33.2,3045-02-01T21:51:43,34,34,34,325,43.26884562,-179.5788882,16,PSY_B,3045-02-01T16:26:16,
M1RAGA_1_N001,23.572,7,33.2,3045-02-05T04:34:13,29,100,100,580,43.26895888,-179.5788105,18,PSY_B,3045-02-04T18:53:37,
AM5SDST_1_N001,30.212,7,33.2,3045-02-08T02:37:01,8,99,99,303,42.56471144,-179.3094265,21,PSY_B,3045-02-07T21:33:35,
M1RAGA_1_N001,19.92,7,33.2,3045-02-09T00:18:11,40,100,100,1034,43.2689427,-179.5787134,7,PSY_B,3045-02-08T07:03:34,
M1RAGA_1_N001,7.636,7,33.2,3045-02-13T15:56:38,77,100,100,836,43.26886504,-179.5789335,2,PSY_B,3045-02-13T02:00:14,
AM5SDST_1_N001,2.988,7,33.2,3045-02-13T22:21:17,59,68,68,32,42.56287177,-179.3219821,21,PSY_B,3045-02-13T21:48:35,
M1RAGA_1_N001,25.564,7,33.2,3045-02-20T15:56:39,23,100,100,8620,43.26885209,-179.5789205,16,PSY_B,3045-02-14T16:16:34,
AM5SDST_1_N001,10.624,7,33.2,3045-02-21T02:39:18,68,100,100,545,42.5641419,-179.3076143,17,PSY_B,3045-02-20T17:33:33,
M1RAGA_1_N001,16.932,7,33.2,3045-02-21T15:47:34,49,100,100,524,43.2689152,-179.5787264,7,PSY_B,3045-02-21T07:03:33,
AM5SDST_1_N001,24.9,7,33.2,3045-02-27T01:57:50,25,100,100,489,42.56458847,-179.2994078,17,PSY_B,3045-02-26T17:48:33,
M1RAGA_1_N001,18.924,7,33.2,3045-02-28T15:55:55,43,100,100,532,43.26893947,-179.5785646,7,PSY_B,3045-02-28T07:03:34,
AM5SDST_1_N001,5.644,7,33.2,3045-03-01T20:35:53,23,40,40,52,42.5665689,-179.2913049,19,PSY_B,3045-03-01T19:43:34,
STATXND_1_N013,9.96,7,33.2,3045-03-01T22:52:23,6,36,36,13,43.2476385,-180.0094703,22,PSY_B,3045-03-01T22:38:33,
M1RAGA_1_N001,24.236,7,33.2,3045-03-06T18:31:15,27,100,100,6447,43.26898153,-179.5788235,7,PSY_B,3045-03-02T07:03:33,
M1RAGA_1_N001,10.624,7,33.2,3045-03-20T15:13:12,68,100,100,894,43.2689427,-179.5787264,0,PSY_B,3045-03-20T00:18:50,
M1RAGA_1_N001,11.62,7,33.2,3045-04-08T17:56:43,65,100,100,145,43.26896374,-179.5787587,15,PSY_B,3045-04-08T15:31:01,
AM5SDST_1_N001,22.244,7,33.2,3045-04-09T05:43:50,33,100,100,558,42.56523729,-179.3013688,20,PSY_B,3045-04-08T20:25:50,
M1RAGA_1_N001,18.26,7,33.2,3045-04-09T14:50:25,45,100,100,494,43.26900742,-179.5788235,6,PSY_B,3045-04-09T06:36:00,
M1RAGA_1_N001,19.256,7,33.2,3045-04-11T14:57:44,42,100,100,536,43.26899124,-179.5788105,6,PSY_B,3045-04-11T06:01:00,
FR5MNT_1_N001,14.94,7,33.2,3045-04-13T02:35:37,18,63,63,19,42.78598588,-179.0085108,2,PSY_B,3045-04-13T02:16:00,
M1RAGA_1_N001,23.24,7,33.2,3045-04-13T15:03:21,30,100,100,542,43.26899124,-179.5788235,6,PSY_B,3045-04-13T06:01:00,
M1RAGA_1_N001,10.956,7,33.2,3045-04-16T14:52:33,67,100,100,526,43.26897506,-179.5786293,6,PSY_B,3045-04-16T06:06:00,
M1RAGA_1_N001,24.568,7,33.2,3045-04-18T14:53:07,26,100,100,532,43.26895079,-179.5785969,6,PSY_B,3045-04-18T06:01:00,
M1RAGA_1_N001,5.312,7,33.2,3045-04-19T14:52:44,84,100,100,531,43.2689427,-179.5787264,6,PSY_B,3045-04-19T06:01:02,
M1RAGA_1_N001,15.604,7,33.2,3045-04-23T16:34:54,53,100,100,633,43.26891034,-179.5787134,6,PSY_B,3045-04-23T06:01:00,
AM5SDST_1_N001,0.332,7,33.2,3045-04-23T23:30:56,66,67,67,4,42.56475674,-179.3095235,23,PSY_B,3045-04-23T23:26:00,
M1RAGA_1_N001,28.884,7,33.2,3045-04-24T14:53:40,13,100,100,691,43.26885209,-179.5789205,3,PSY_B,3045-04-24T03:21:53,
M1RAGA_1_N001,21.248,7,33.2,3045-05-03T14:52:05,36,100,100,529,43.26899124,-179.5788235,6,PSY_B,3045-05-03T06:02:43,
M1RAGA_1_N001,10.292,7,33.2,3045-05-06T14:32:26,69,100,100,749,43.26900095,-179.5788105,2,PSY_B,3045-05-06T02:02:43,
AM5SDST_1_N001,10.624,7,33.2,3045-05-07T00:06:45,68,100,100,474,42.55913905,-179.2994078,16,PSY_B,3045-05-06T16:12:44,
M1RAGA_1_N001,22.908,7,33.2,3045-05-12T16:20:50,31,100,100,1383,43.26895888,-179.5787264,17,PSY_B,3045-05-11T17:17:43,
N1t AvaXlabl5,29.548,7,33.2,3045-05-16T14:46:50,11,100,100,524,43.2689152,-179.5786131,6,PSY_B,3045-05-16T06:02:44,
AM5SDST_1_N001,9.296,7,33.2,3045-05-17T02:39:28,72,100,100,546,42.55907756,-179.3001391,17,PSY_B,3045-05-16T17:32:44,
WSCRMN1_1_N201,14.94,8,33.2,3044-08-15T17:56:27,20,65,65,23,44.45754168,-177.6057857,17,PSY,3044-08-15T17:33:10,
WSCRMN1_1_N201,16.6,8,33.2,3044-08-24T22:26:28,14,64,64,153,44.45745431,-177.6053683,19,PSY,3044-08-24T19:53:13,
WSCRMN1_1_N201,11.288,8,33.2,3044-08-25T15:51:27,57,91,91,18,44.45754168,-177.6057372,15,PSY,3044-08-25T15:33:14,
WSCRMN1_1_N201,12.284,8,33.2,3044-08-27T20:51:30,19,56,56,18,44.45757728,-177.6057048,20,PSY,3044-08-27T20:33:11,
WSCRMN1_1_N201,7.304,8,33.2,3044-08-30T23:50:22,15,37,37,11,44.45727471,-177.605886,23,PSY,3044-08-30T23:38:29,
WSCRMN1_1_N201,12.284,8,33.2,3044-09-02T17:23:07,8,45,45,19,44.45740415,-177.6054912,17,PSY,3044-09-02T17:03:18,
WSCRMN1_1_N201,13.612,8,33.2,3044-09-03T14:50:03,48,89,89,21,44.45727471,-177.605886,14,PSY,3044-09-03T14:28:18,
WSCRMN1_1_N201,20.584,8,33.2,3044-09-12T14:40:19,8,70,70,32,44.4572375,-177.6062064,14,PSY,3044-09-12T14:08:17,
WSCRMN1_1_N201,28.552,8,33.2,3044-09-14T19:59:26,13,99,99,61,44.45756595,-177.6057048,18,PSY,3044-09-14T18:58:17,
WSCRMN1_1_N201,16.6,8,33.2,3044-09-25T23:47:39,8,58,58,27,44.4572375,-177.6062064,23,PSY,3044-09-25T23:20:22,
ALAM1SC_7_N001,15.272,8,33.2,3044-09-27T15:08:36,43,89,89,743,44.46125014,-177.4784653,2,PSY,3044-09-27T02:45:21,
WSCRMN1_1_N201,19.256,8,33.2,3044-09-29T15:35:54,7,65,65,30,44.45762744,-177.6056401,15,PSY,3044-09-29T15:05:21,
ALAM1SC_7_N001,14.608,8,33.2,3044-10-01T13:42:24,6,50,50,662,44.46081004,-177.4784653,2,PSY,3044-10-01T02:40:21,
ALAM1SC_7_N001,0.664,8,33.2,3044-10-02T01:10:03,6,8,8,34,44.46083108,-177.4786271,0,PSY,3044-10-02T00:35:24,
ALAM1SC_7_N001,18.592,8,33.2,3044-10-02T16:23:41,7,63,63,848,44.46081813,-177.4785947,2,PSY,3044-10-02T02:15:20,
ALAM1SC_7_N001,13.944,8,33.2,3044-10-03T14:43:02,48,90,90,847,44.46083108,-177.47864,0,PSY,3044-10-03T00:35:24,
R1CKLXN_6_N003,5.312,8,33.2,3044-10-04T16:56:05,43,59,59,105,44.82113055,-176.7401395,15,PSY,3044-10-04T15:10:21,
ALAM1SC_7_N001,17.928,8,33.2,3044-10-05T13:58:07,9,63,63,807,44.46083108,-177.47864,0,PSY,3044-10-05T00:30:23,
C1RDPMP_6_N003,17.928,8,33.2,3044-10-05T23:34:06,46,100,100,248,44.15837348,-177.0832008,19,PSY,3044-10-05T19:25:26,
ALAM1SC_7_N001,8.964,8,33.2,3044-10-08T14:03:46,73,100,100,728,44.46119513,-177.4784977,1,PSY,3044-10-08T01:55:22,
BRKRSLG_1_N005,14.94,8,33.2,3044-10-09T19:50:10,48,93,93,19,44.47134808,-177.001576,19,PSY,3044-10-09T19:30:36,
ALAM1SC_7_N001,16.932,8,33.2,3044-10-11T14:30:02,42,93,93,804,44.46085858,-177.4792743,1,PSY,3044-10-11T01:05:35,
ALAM1SC_7_N001,2.324,8,33.2,3044-10-13T00:22:41,7,14,14,94,44.46083593,-177.4788213,22,PSY,3044-10-12T22:47:53,
ALAM1SC_7_N001,17.264,8,33.2,3044-10-13T17:23:25,7,59,59,770,44.46080519,-177.4783197,4,PSY,3044-10-13T04:32:53,
ALAM1SC_7_N001,14.276,8,33.2,3044-10-14T15:42:02,26,69,69,644,44.46083108,-177.4786271,4,PSY,3044-10-14T04:57:52,
ALAM1SC_7_N001,13.612,8,33.2,3044-10-16T14:11:24,58,99,99,783,44.46083108,-177.47864,1,PSY,3044-10-16T01:07:53,
ALAM1SC_7_N001,20.916,8,33.2,3044-10-17T19:27:37,37,100,100,1119,44.46083108,-177.4786271,0,PSY,3044-10-17T00:47:55,
ALAM1SC_7_N001,13.944,8,33.2,3044-10-18T14:19:30,29,71,71,636,44.46081813,-177.47853,3,PSY,3044-10-18T03:42:55,
ALAM1SC_7_N001,17.264,8,33.2,3044-10-19T14:27:45,37,89,89,809,44.46083108,-177.4786271,0,PSY,3044-10-19T00:57:52,
WSCRMN1_1_N201,8.3,8,33.2,3044-10-19T21:06:15,38,63,63,13,44.4575255,-177.6056725,20,PSY,3044-10-19T20:52:54,
ALAM1SC_7_N001,14.608,8,33.2,3044-10-20T15:00:37,44,88,88,687,44.46081813,-177.4784977,3,PSY,3044-10-20T03:32:51,
ALAM1SC_7_N001,2.656,8,33.2,3044-10-20T20:49:48,67,75,75,116,44.46083108,-177.47864,18,PSY,3044-10-20T18:52:53,
ALAM1SC_7_N001,10.292,8,33.2,3044-10-21T15:41:55,69,100,100,1114,44.46083108,-177.4786271,21,PSY,3044-10-20T21:07:54,
ALAM1SC_7_N001,20.252,8,33.2,3044-10-25T16:22:44,7,68,68,939,44.46081813,-177.4785947,0,PSY,3044-10-25T00:43:42,
ALAM1SC_7_N001,1.328,8,33.2,3044-10-26T01:51:56,62,66,66,77,44.46083108,-177.4786271,0,PSY,3044-10-26T00:33:59,
ALAM1SC_7_N001,17.928,8,33.2,3044-10-27T15:23:08,46,100,100,934,44.46083593,-177.4787565,23,PSY,3044-10-26T23:48:37,
CCSUB_6_N024,16.268,8,33.2,3044-10-28T17:47:15,8,57,57,733,43.48350568,-178.1511973,5,PSY,3044-10-28T05:33:42,
BRKRSLG_1_N005,3.32,8,33.2,3044-10-28T21:37:21,6,16,16,33,44.4792601,-177.2103465,21,PSY,3044-10-28T21:03:43,
ALAM1SC_7_N001,16.268,8,33.2,3044-10-29T14:38:14,7,56,56,744,44.46081813,-177.4785947,2,PSY,3044-10-29T02:13:42,
ALAM1SC_7_N001,18.26,8,33.2,3044-10-30T14:00:28,36,91,91,841,44.46083108,-177.4786271,23,PSY,3044-10-29T23:58:43,
ALAM1SC_7_N001,18.592,8,33.2,3044-10-31T14:52:15,32,88,88,908,44.46083108,-177.4786595,23,PSY,3044-10-30T23:43:44,
ALAM1SC_7_N001,14.94,8,33.2,3044-11-01T14:39:48,30,75,75,676,44.46081813,-177.4785947,3,PSY,3044-11-01T03:23:42,
ALAM1SC_7_N001,14.276,8,33.2,3044-11-02T11:46:15,39,82,82,662,44.46083108,-177.4786271,0,PSY,3044-11-02T00:43:49,
ALAM1SC_7_N001,15.936,8,33.2,3044-11-05T14:56:21,39,87,87,777,44.46083108,-177.47864,1,PSY,3044-11-05T01:58:43,
ALAM1SC_7_N001,13.28,8,33.2,3044-11-08T14:21:07,52,92,92,632,44.46080519,-177.4783359,3,PSY,3044-11-08T03:48:41,
ALAM1SC_7_N001,18.26,8,33.2,3044-11-09T15:05:00,35,90,90,876,44.46084887,-177.4789507,0,PSY,3044-11-09T00:28:42,
ALAM1SC_7_N001,6.64,8,33.2,3044-11-10T16:39:33,79,99,99,920,44.46085535,-177.4791125,1,PSY,3044-11-10T01:18:42,
ALAM1SC_7_N001,4.648,8,33.2,3044-11-12T02:02:41,4,18,18,149,44.46081813,-177.4785947,23,PSY,3044-11-11T23:33:39,
ALAM1SC_7_N001,13.28,8,33.2,3044-11-13T14:41:18,6,46,46,592,44.46083108,-177.4786271,4,PSY,3044-11-13T04:48:40,
ALAM1SC_7_N001,19.588,8,33.2,3044-11-14T16:28:22,21,80,80,924,44.46083108,-177.4786271,1,PSY,3044-11-14T01:03:41,
ALAM1SC_7_N001,1.66,8,33.2,3044-11-19T19:21:01,4,9,9,72,44.46083108,-177.47864,18,PSY,3044-11-19T18:08:41,
ALAM1SC_7_N001,19.588,8,33.2,3044-11-20T14:51:21,5,64,64,857,44.46083108,-177.4786271,0,PSY,3044-11-20T00:33:43,
ALAM1SC_7_N001,31.208,8,33.2,3044-11-25T04:37:36,6,100,100,1714,44.46083108,-177.47864,0,PSY,3044-11-24T00:03:34,
ALAM1SC_7_N001,17.264,8,33.2,3044-12-03T15:17:35,38,90,90,819,44.46081813,-177.4785947,1,PSY,3044-12-03T01:38:34,
ALAM1SC_7_N001,29.88,8,33.2,3044-12-05T00:56:11,6,96,96,1392,44.46083108,-177.4786271,1,PSY,3044-12-04T01:43:34,
ALAM1SC_7_N001,14.608,8,33.2,3044-12-06T14:34:16,56,100,100,780,44.46083108,-177.4786271,1,PSY,3044-12-06T01:33:34,
ALAM1SC_7_N001,16.6,8,33.2,3044-12-10T15:19:03,6,56,56,755,44.46081813,-177.4785171,2,PSY,3044-12-10T02:43:34,
N1t AvaXlabl5,17.928,8,33.2,3044-12-11T15:10:42,26,80,80,832,44.46079872,-177.4782388,1,PSY,3044-12-11T01:18:34,
ALAM1SC_7_N001,20.252,8,33.2,3044-12-12T14:36:52,7,68,68,913,44.46081813,-177.4785171,23,PSY,3044-12-11T23:23:35,
ALAM1SC_7_N001,18.924,8,33.2,3044-12-14T01:08:03,43,100,100,1414,44.46083108,-177.4786595,1,PSY,3044-12-13T01:33:36,
ALAM1SC_7_N001,24.9,8,33.2,3044-12-17T15:33:11,5,80,80,1134,44.46081004,-177.4784168,20,PSY,3044-12-16T20:38:35,
ALAM1SC_7_N001,16.6,8,33.2,3044-12-18T16:16:56,27,77,77,753,44.46083108,-177.4786271,3,PSY,3044-12-18T03:43:34,
ALAM1SC_7_N001,18.26,8,33.2,3044-12-19T15:32:11,6,61,61,813,44.46083593,-177.4787565,1,PSY,3044-12-19T01:58:34,
ALAM1SC_7_N001,14.276,8,33.2,3044-12-21T16:46:17,6,49,49,632,44.46083108,-177.4786271,6,PSY,3044-12-21T06:13:34,
ALAM1SC_7_N001,31.872,8,33.2,3044-12-24T16:33:33,4,100,100,2394,44.46087476,-177.4793067,0,PSY,3044-12-23T00:38:35,
ALAM1SC_7_N001,30.876,8,33.2,3044-12-29T16:26:35,7,100,100,2283,44.46081813,-177.4785171,2,PSY,3044-12-28T02:23:34,
ALAM1SC_7_N001,15.272,8,33.2,3044-12-30T16:32:35,6,52,52,679,44.46081004,-177.4784329,5,PSY,3044-12-30T05:13:34,
ALAM1SC_7_N001,19.588,8,33.2,3044-12-31T19:08:13,32,91,91,939,44.46083108,-177.47864,3,PSY,3044-12-31T03:28:34,
ALAM1SC_7_N001,18.592,8,33.2,3045-01-03T16:08:16,27,83,83,899,44.46083108,-177.4786271,1,PSY,3045-01-03T01:08:34,
ALAM1SC_7_N001,0.332,8,33.2,3045-01-04T04:39:38,5,6,6,11,44.46080519,-177.4783197,4,PSY,3045-01-04T04:28:34,
ALAM1SC_7_N001,7.968,8,33.2,3045-01-05T15:42:50,5,29,29,689,44.46085535,-177.4791449,4,PSY,3045-01-05T04:13:35,
ALAM1SC_7_N001,25.232,8,33.2,3045-01-06T19:07:32,6,82,82,1233,44.46087476,-177.4793067,22,PSY,3045-01-05T22:33:34,
ALAM1SC_7_N001,16.932,8,33.2,3045-01-08T17:56:02,19,70,70,777,44.46080519,-177.4783359,4,PSY,3045-01-08T04:58:34,
ALAM1SC_7_N001,15.936,8,33.2,3045-01-09T14:29:34,21,69,69,710,44.46085858,-177.4792743,2,PSY,3045-01-09T02:38:35,
ALAM1SC_7_N001,3.984,8,33.2,3045-01-09T23:50:54,6,18,18,132,44.46083108,-177.47864,21,PSY,3045-01-09T21:38:36,
ALAM1SC_7_N001,0,8,33.2,3045-01-10T00:57:00,6,6,6,13,44.46081813,-177.4785947,0,PSY,3045-01-10T00:43:35,
ALAM1SC_7_N001,16.6,8,33.2,3045-01-10T15:27:20,7,57,57,733,44.46083108,-177.4786271,3,PSY,3045-01-10T03:13:34,
ALAM1SC_7_N001,2.324,8,33.2,3045-01-10T20:08:14,5,12,12,119,44.46081813,-177.4785171,18,PSY,3045-01-10T18:08:35,
ALAM1SC_7_N001,5.312,8,33.2,3045-01-11T00:36:53,5,21,21,203,44.46083108,-177.4786595,21,PSY,3045-01-10T21:13:35,
ALAM1SC_7_N001,19.588,8,33.2,3045-01-11T16:55:52,19,78,78,927,44.46108996,-177.4785171,1,PSY,3045-01-11T01:28:35,
ALAM1SC_7_N001,25.232,8,33.2,3045-01-13T15:08:28,6,82,82,1184,44.46083108,-177.4786271,19,PSY,3045-01-12T19:23:34,
ALAM1SC_7_N001,19.256,8,33.2,3045-01-16T16:22:00,33,91,91,913,44.46085858,-177.4791772,1,PSY,3045-01-16T01:08:34,
ALAM1SC_7_N001,17.928,8,33.2,3045-01-18T14:29:56,26,80,80,831,44.46081813,-177.47853,0,PSY,3045-01-18T00:38:34,
WSCRMN1_1_N201,17.928,8,33.2,3045-01-21T18:28:20,5,59,59,799,-17.9777776,215.7333312,5,PSY,3045-01-21T05:08:34,
WSCRMN1_1_N201,17.264,8,33.2,3045-01-22T16:04:36,11,63,63,766,-17.9777776,215.7333312,3,PSY,3045-01-22T03:18:34,
WSCRMN1_1_N201,18.592,8,33.2,3045-01-23T14:57:58,5,61,61,819,-17.9777776,215.7333312,1,PSY,3045-01-23T01:18:35,
WSCRMN1_1_N201,13.944,8,33.2,3045-01-28T15:02:11,54,96,96,703,-17.9777776,215.7333312,3,PSY,3045-01-28T03:18:34,
WSCRMN1_1_N201,18.924,8,33.2,3045-01-29T15:07:42,5,62,62,839,-17.9777776,215.7333312,1,PSY,3045-01-29T01:08:35,
WSCRMN1_1_N201,15.936,8,33.2,3045-01-30T15:00:08,41,89,89,771,-17.9777776,215.7333312,2,PSY,3045-01-30T02:08:34,
WSCRMN1_1_N201,17.264,8,33.2,3045-02-01T14:43:08,6,58,58,759,-17.9777776,215.7333312,2,PSY,3045-02-01T02:03:36,
WSCRMN1_1_N201,22.576,8,33.2,3045-02-03T15:08:07,32,100,100,2229,-17.9777776,215.7333312,1,PSY,3045-02-02T01:58:37,
WSCRMN1_1_N201,17.928,8,33.2,3045-02-06T15:03:16,33,87,87,844,-17.9777776,215.7333312,0,PSY,3045-02-06T00:58:34,
WSCRMN1_1_N201,7.304,8,33.2,3045-02-11T21:46:17,8,30,30,197,-17.9777776,215.7333312,18,PSY,3045-02-11T18:28:36,
WSCRMN1_1_N201,31.208,8,33.2,3045-02-13T22:08:19,6,100,100,2654,-17.9777776,215.7333312,1,PSY,3045-02-12T01:53:34,
N1t AvaXlabl5,0.996,8,33.2,3045-02-20T01:28:25,24,27,27,44,-17.9777776,215.7333312,0,PSY,3045-02-20T00:43:34,
N1t AvaXlabl5,16.6,8,33.2,3045-02-20T13:55:16,24,74,74,726,-17.9777776,215.7333312,1,PSY,3045-02-20T01:48:33,
N1t AvaXlabl5,17.596,8,33.2,3045-02-21T15:12:15,6,59,59,793,-17.9777776,215.7333312,1,PSY,3045-02-21T01:58:34,
N1t AvaXlabl5,21.248,8,33.2,3045-02-23T18:00:23,22,86,86,976,-17.9777776,215.7333312,1,PSY,3045-02-23T01:43:33,
N1t AvaXlabl5,21.912,8,33.2,3045-02-25T15:26:12,7,73,73,992,-17.9777776,215.7333312,22,PSY,3045-02-24T22:53:35,
N1t AvaXlabl5,17.596,8,33.2,3045-02-28T14:32:35,5,58,58,764,-17.9777776,215.7333312,1,PSY,3045-02-28T01:48:35,
N1t AvaXlabl5,19.92,8,33.2,3045-03-02T16:36:10,6,66,66,887,-17.9777776,215.7333312,1,PSY,3045-03-02T01:48:33,
